scenario,mutation,epimutation,back_epimutation,w11,w22,w33,w44,w12,w13,w14,w23,w24,w34,num_equil,p1_equil,p2_equil,p3_equil,eigen1,eigen2,eigen3,determinant
4a,1.00E-07,1.11E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.998889643,0,-0.010000112,-0.009988934,1.11E-05,1.11E-09
4a,1.00E-07,0.009399743,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.445775512,0,-0.017568767,-0.016960273,0.002487733,7.41E-07
4a,1.00E-07,0.000495619,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.95056649,0,-0.010026067,-0.009580763,0.000474533,4.56E-08
4a,1.00E-07,1.39E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.998609942,0,-0.01000012,-0.009986158,1.39E-05,1.39E-09
4a,1.00E-07,0.145477744,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.061377198,0,-0.161961331,-0.154990735,0.000576687,1.45E-05
4a,1.00E-07,0.022522111,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.264712012,0,-0.034013884,-0.030630427,0.001955277,2.04E-06
4a,1.00E-07,5.02E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.994984508,0,-0.010000355,-0.009950606,5.03E-05,5.01E-09
4a,1.00E-07,3.05E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.996947759,0,-0.010000194,-0.009969759,3.06E-05,3.05E-09
4a,1.00E-07,0.073023452,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.110754585,0,-0.088494047,-0.082118546,0.000986845,7.17E-06
4a,1.00E-07,4.40E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.995597118,0,-0.010000297,-0.009956558,4.42E-05,4.40E-09
4a,1.00E-07,0.009269486,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.449099139,0,-0.017394863,-0.016826151,0.002491344,7.29E-07
4a,1.00E-07,0.419553414,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.022988448,0,-0.434747184,-0.429425334,0.000224602,4.19E-05
4a,1.00E-07,0.024649202,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.249293346,0,-0.036504854,-0.032834765,0.001879565,2.25E-06
4a,1.00E-07,0.00127653,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.874623141,0,-0.010181643,-0.009243869,0.001107376,1.04E-07
4a,1.00E-07,0.000311484,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.968883028,0,-0.010010195,-0.009718391,0.000304429,2.96E-08
4a,1.00E-07,0.030781717,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.213992655,0,-0.043511478,-0.039162224,0.001688351,2.88E-06
4a,1.00E-07,0.294222966,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.032180804,0,-0.310314646,-0.304006228,0.000311549,2.94E-05
4a,1.00E-07,8.97E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.991030481,0,-0.01000092,-0.009912742,8.97E-05,8.89E-09
4a,1.00E-07,0.056366521,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.136335657,0,-0.071160592,-0.065264484,0.001180382,5.48E-06
4a,1.00E-07,0.00863661,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.466114103,0,-0.016548645,-0.016176984,0.002506337,6.71E-07
4a,1.00E-07,0.000151453,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.984858282,0,-0.010002451,-0.009855543,0.00015053,1.48E-08
4a,1.00E-07,0.000458884,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.954213198,0,-0.010022292,-0.009606473,0.000441207,4.25E-08
4a,1.00E-07,0.017797115,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.307896716,0,-0.028333322,-0.025714636,0.002142023,1.56E-06
4a,1.00E-07,0.071940796,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.112115716,0,-0.087376376,-0.081025068,0.000997469,7.06E-06
4a,1.00E-07,0.159020556,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.056681896,0,-0.175541484,-0.168575849,0.00053518,1.58E-05
4a,1.00E-07,0.00024908,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.975108022,0,-0.010006518,-0.009769955,0.000245074,2.40E-08
4a,1.00E-07,0.002651029,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.754662456,0,-0.010805738,-0.009562419,0.001868936,1.93E-07
4a,1.00E-07,0.289491083,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.03267439,0,-0.305611141,-0.299269633,0.000316171,2.89E-05
4a,1.00E-07,1.40E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.998601543,0,-0.01000012,-0.009986075,1.40E-05,1.40E-09
4a,1.00E-07,3.74E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.996263019,0,-0.010000242,-0.009963052,3.75E-05,3.74E-09
4a,1.00E-07,3.68E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.996323767,0,-0.010000237,-0.009963646,3.69E-05,3.68E-09
4a,1.00E-07,0.00083493,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.917133712,0,-0.010075729,-0.009385039,0.000767518,7.26E-08
4a,1.00E-07,2.19E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.997806595,0,-0.010000149,-0.009978211,2.20E-05,2.20E-09
4a,1.00E-07,2.94E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.997060542,0,-0.010000188,-0.009970867,2.95E-05,2.94E-09
4a,1.00E-07,0.082535831,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.100101467,0,-0.098273903,-0.091716919,0.000902428,8.13E-06
4a,1.00E-07,0.000124376,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.987564396,0,-0.010001682,-0.009880334,0.00012395,1.22E-08
4a,1.00E-07,0.007997788,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.484906485,0,-0.015693898,-0.015526967,0.002516108,6.13E-07
4a,1.00E-07,0.02715207,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.233465062,0,-0.039392898,-0.035421931,0.001796902,2.51E-06
4a,1.00E-07,0.008207681,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.478538179,0,-0.01597464,-0.015739854,0.002513595,6.32E-07
4a,1.00E-07,0.002833641,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.740479264,0,-0.010918847,-0.009677583,0.001939688,2.05E-07
4a,1.00E-07,0.454312455,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.021301718,0,-0.46922439,-0.464200828,0.000208467,4.54E-05
4a,1.00E-07,0.000194215,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.980586027,0,-0.010003982,-0.00981732,0.000192193,1.89E-08
4a,1.00E-07,0.005073661,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.600190258,0,-0.012690288,-0.011902122,0.00241985,3.65E-07
4a,1.00E-07,0.006771349,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.526512988,0,-0.014301124,-0.014063397,0.002512362,5.05E-07
4a,1.00E-07,1.17E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.998825843,0,-0.010000114,-0.0099883,1.17E-05,1.17E-09
4a,1.00E-07,0.077052102,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.105972808,0,-0.092644332,-0.086185512,0.000949231,7.58E-06
4a,1.00E-07,0.004153603,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.650758267,0,-0.011893304,-0.010851453,0.002292751,2.96E-07
4a,1.00E-07,0.063942352,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.123341214,0,-0.079084059,-0.0729388,0.00108369,6.25E-06
4a,1.00E-07,0.053769115,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.141466579,0,-0.068424754,-0.06262913,0.001217639,5.22E-06
4a,1.00E-07,3.23E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.996773899,0,-0.010000205,-0.009968054,3.24E-05,3.23E-09
4a,1.00E-07,0.044562476,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.163400011,0,-0.058625092,-0.053266268,0.001371019,4.28E-06
4a,1.00E-07,1.54E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.998464335,0,-0.010000124,-0.009984715,1.54E-05,1.54E-09
4a,1.00E-07,0.000623312,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.93792637,0,-0.010041596,-0.009498232,0.000587963,5.61E-08
4a,1.00E-07,0.003261476,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.708971456,0,-0.011206822,-0.009998945,0.002082269,2.33E-07
4a,1.00E-07,0.004075542,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.655468718,0,-0.011829338,-0.010769029,0.002278274,2.90E-07
4a,1.00E-07,0.021377052,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.273913247,0,-0.032657225,-0.029441557,0.001998196,1.92E-06
4a,1.00E-07,0.007884506,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.488427036,0,-0.015542472,-0.015412381,0.002517145,6.03E-07
4a,1.00E-07,3.05E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.996948033,0,-0.010000194,-0.009969762,3.06E-05,3.05E-09
4a,1.00E-07,0.00377566,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.674229493,0,-0.01159004,-0.010464984,0.002216151,2.69E-07
4a,1.00E-07,2.58E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.997416427,0,-0.010000168,-0.009974366,2.59E-05,2.59E-09
4a,1.00E-07,1.71E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.99828993,0,-0.01000013,-0.009982988,1.71E-05,1.71E-09
4a,1.00E-07,0.001336818,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.868935345,0,-0.010199787,-0.009234467,0.001150071,1.08E-07
4a,1.00E-07,4.49E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.995510418,0,-0.010000305,-0.009955714,4.50E-05,4.48E-09
4a,1.00E-07,3.40E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.996603566,0,-0.010000217,-0.009966384,3.41E-05,3.40E-09
4a,1.00E-07,0.031109929,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.212401223,0,-0.043880338,-0.039499818,0.001679145,2.91E-06
4a,1.00E-07,0.001006075,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.900497507,0,-0.010111158,-0.009315117,0.000904878,8.52E-08
4a,1.00E-07,9.49E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.990513093,0,-0.010001018,-0.009907858,9.48E-05,9.40E-09
4a,1.00E-07,0.071045962,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.113266787,0,-0.08645181,-0.080121112,0.001006425,6.97E-06
4a,1.00E-07,0.00149686,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.853995353,0,-0.010252241,-0.009220762,0.001259096,1.19E-07
4a,1.00E-07,3.39E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.996614934,0,-0.010000216,-0.009966496,3.40E-05,3.39E-09
4a,1.00E-07,0.007346228,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.506011001,0,-0.014871339,-0.014824608,0.002518579,5.55E-07
4a,1.00E-07,0.000256921,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.974325436,0,-0.010006934,-0.00976334,0.000252579,2.47E-08
4a,1.00E-07,0.011954871,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.390444087,0,-0.020944491,-0.019612527,0.002394926,9.84E-07
4a,1.00E-07,0.000245926,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.975422751,0,-0.010006355,-0.009772626,0.000242052,2.37E-08
4a,1.00E-07,0.257151251,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.036501762,0,-0.273448322,-0.266893428,0.000351846,2.57E-05
4a,1.00E-07,0.026863468,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.235178854,0,-0.039062043,-0.035123957,0.001806094,2.48E-06
4a,1.00E-07,3.60E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.996402058,0,-0.010000231,-0.009964412,3.61E-05,3.60E-09
4a,1.00E-07,0.001560243,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.848146047,0,-0.010274729,-0.009219793,0.00130055,1.23E-07
4a,1.00E-07,0.44158481,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.0218898,0,-0.456601078,-0.45146744,0.000214099,4.41E-05
4a,1.00E-07,0.002473185,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.768896483,0,-0.010701733,-0.009464458,0.001793828,1.82E-07
4a,1.00E-07,0.000496002,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.950528494,0,-0.010026108,-0.009580499,0.000474879,4.56E-08
4a,1.00E-07,0.000581284,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.942079943,0,-0.01003607,-0.009524219,0.000551046,5.27E-08
4a,1.00E-07,0.005901687,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.5615042,0,-0.013459037,-0.012933276,0.002482122,4.32E-07
4a,1.00E-07,0.009943732,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.432494771,0,-0.018293576,-0.017521933,0.002471083,7.92E-07
4a,1.00E-07,0.000207573,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.979251909,0,-0.01000454,-0.009805614,0.000205127,2.01E-08
4a,1.00E-07,0.000108476,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.989153653,0,-0.010001301,-0.009895103,0.000108271,1.07E-08
4a,1.00E-07,0.000230445,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.976968108,0,-0.010005585,-0.00978583,0.000227186,2.22E-08
4a,1.00E-07,0.000306588,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.969371153,0,-0.010009875,-0.009722347,0.000299803,2.92E-08
4a,1.00E-07,0.016727939,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.319968325,0,-0.027014543,-0.024598865,0.002187546,1.45E-06
4a,1.00E-07,0.000163778,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.983626739,0,-0.010002853,-0.00984441,0.000162578,1.60E-08
4a,1.00E-07,0.00010231,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.989770118,0,-0.010001168,-0.009900873,0.000102175,1.01E-08
4a,1.00E-07,2.88E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.997116074,0,-0.010000184,-0.009971412,2.89E-05,2.89E-09
4a,1.00E-07,0.00262594,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.756645411,0,-0.01079069,-0.009547726,0.001858719,1.91E-07
4a,1.00E-07,0.01801713,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.305537718,0,-0.028603025,-0.025944101,0.002132786,1.58E-06
4a,1.00E-07,0.417907264,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.023074986,0,-0.433114126,-0.427778341,0.000225428,4.18E-05
4a,1.00E-07,2.05E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.997945982,0,-0.010000143,-0.009979587,2.06E-05,2.06E-09
4a,1.00E-07,0.165902647,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.054562313,0,-0.182433175,-0.175477183,0.000516301,1.65E-05
4a,1.00E-07,0.0333272,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.202276288,0,-0.046358469,-0.041777974,0.001619395,3.14E-06
4a,1.00E-07,0.009767891,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.436685491,0,-0.018059571,-0.017340132,0.002476721,7.76E-07
4a,1.00E-07,0.257103558,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.03650807,0,-0.273400866,-0.266845675,0.000351905,2.57E-05
4a,1.00E-07,2.05E-05,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.997953658,0,-0.010000142,-0.009979663,2.05E-05,2.05E-09
4a,1.00E-07,0.000272045,0.01,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.972816345,0,-0.010007773,-0.009750692,0.000267016,2.61E-08
4a,1.00E-07,0.102977551,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.487601034,0,-0.201084064,-0.200971526,0.002516924,0.000101714
4a,1.00E-07,0.001264407,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.987499974,0,-0.101152449,-0.101041709,0.000124584,1.27E-06
4a,1.00E-07,0.001107447,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.989036151,0,-0.10100909,-0.100911625,0.000109432,1.12E-06
4a,1.00E-07,0.099857205,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.495267939,0,-0.197890862,-0.197842109,0.002518445,9.86E-05
4a,1.00E-07,0.001034748,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.989749143,0,-0.10094272,-0.100851446,0.000102382,1.04E-06
4a,1.00E-07,0.001503622,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.985167134,0,-0.101371101,-0.101240376,0.000147504,1.51E-06
4a,1.00E-07,0.043855216,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.691184602,0,-0.142011206,-0.140994478,0.00215387,4.31E-05
4a,1.00E-07,3.44E-05,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.999655895,0,-0.100031394,-0.100028168,3.37E-06,3.38E-08
4a,1.00E-07,0.018879248,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.839572385,0,-0.117680885,-0.11671195,0.001360057,1.87E-05
4a,1.00E-07,0.001014359,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.989949277,0,-0.100924109,-0.100834577,0.000100402,1.02E-06
4a,1.00E-07,0.013145736,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.882856846,0,-0.112219509,-0.11141625,0.001044408,1.31E-05
4a,1.00E-07,0.000136037,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.998641313,0,-0.100123804,-0.100111387,1.36E-05,1.36E-07
4a,1.00E-07,0.019644331,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.834104922,0,-0.118414285,-0.117429387,0.001397228,1.94E-05
4a,1.00E-07,0.324794614,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.233542441,0,-0.426132125,-0.423760829,0.001797319,0.000324556
4a,1.00E-07,7.46E-05,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.999254503,0,-0.100067929,-0.100061062,7.42E-06,7.43E-08
4a,1.00E-07,0.00021694,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.997834875,0,-0.100197404,-0.100177711,2.17E-05,2.18E-07
4a,1.00E-07,4.61E-05,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.999539382,0,-0.100041996,-0.100037712,4.55E-06,4.55E-08
4a,1.00E-07,0.001910177,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.981225483,0,-0.10174316,-0.101579142,0.00018598,1.92E-06
4a,1.00E-07,0.0030628,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.970206494,0,-0.102801016,-0.102547079,0.000291876,3.08E-06
4a,1.00E-07,0.000276479,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.997242148,0,-0.100251584,-0.100226559,2.77E-05,2.78E-07
4a,1.00E-07,0.205115695,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.324353962,0,-0.305256915,-0.303584645,0.00220336,0.000204188
4a,1.00E-07,0.016739622,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.855237758,0,-0.11563538,-0.114718332,0.001250202,1.66E-05
4a,1.00E-07,0.005035593,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.951868435,0,-0.104621534,-0.104228236,0.000462666,5.05E-06
4a,1.00E-07,0.249914762,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.28306763,0,-0.350634705,-0.348589134,0.002039214,0.000249248
4a,1.00E-07,0.000637118,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.993665556,0,-0.100580037,-0.100523121,6.35E-05,6.42E-07
4a,1.00E-07,0.011187641,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.898635065,0,-0.110370028,-0.109644621,0.000919906,1.11E-05
4a,1.00E-07,0.001872566,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.981588916,0,-0.101708716,-0.101547743,0.000182446,1.88E-06
4a,1.00E-07,0.000889066,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.991180749,0,-0.100809777,-0.100730994,8.82E-05,8.96E-07
4a,1.00E-07,3.98E-05,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.999602299,0,-0.100036271,-0.100032558,3.92E-06,3.92E-08
4a,1.00E-07,4.49E-05,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.999550926,0,-0.100040945,-0.100036767,4.43E-06,4.44E-08
4a,1.00E-07,0.054080006,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.644502275,0,-0.152124861,-0.151252985,0.002311283,5.32E-05
4a,1.00E-07,0.004928237,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.952849784,0,-0.104522155,-0.10413599,0.000453699,4.94E-06
4a,1.00E-07,0.034028671,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.742906459,0,-0.132359204,-0.131269543,0.00192787,3.35E-05
4a,1.00E-07,0.000132346,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.998678135,0,-0.100120446,-0.100108363,1.32E-05,1.33E-07
4a,1.00E-07,0.060828119,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.617019002,0,-0.158828133,-0.15807531,0.002383303,5.98E-05
4a,1.00E-07,0.190314462,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.340813305,0,-0.290222902,-0.288711119,0.002259272,0.000189306
4a,1.00E-07,0.008005974,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.925445617,0,-0.107384452,-0.106812878,0.00069679,7.99E-06
4a,1.00E-07,0.114138373,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.462045517,0,-0.212505735,-0.21217116,0.002503283,0.000112867
4a,1.00E-07,0.001244703,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.98769258,0,-0.101134447,-0.101025367,0.000122687,1.25E-06
4a,1.00E-07,0.037415701,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.724229334,0,-0.135676972,-0.134602819,0.002015737,3.68E-05
4a,1.00E-07,0.027481697,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.781855356,0,-0.125979341,-0.124897428,0.001721876,2.71E-05
4a,1.00E-07,0.005435309,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.948231085,0,-0.104991854,-0.104572438,0.000495734,5.44E-06
4a,1.00E-07,0.000905849,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.99101563,0,-0.100825088,-0.100744861,8.98E-05,9.13E-07
4a,1.00E-07,0.009978098,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.908652205,0,-0.10923205,-0.10856094,0.000838247,9.94E-06
4a,1.00E-07,0.2732185,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.265522895,0,-0.374172653,-0.371990592,0.001959128,0.000272688
4a,1.00E-07,0.018916214,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.839306619,0,-0.117716297,-0.11674656,0.001361878,1.87E-05
4a,1.00E-07,0.000942806,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.990652214,0,-0.100858808,-0.100775405,9.34E-05,9.50E-07
4a,1.00E-07,4.19E-05,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.999580855,0,-0.100038222,-0.100034315,4.13E-06,4.14E-08
4a,1.00E-07,0.082027031,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.544248471,0,-0.179982011,-0.17965793,0.00250013,8.08E-05
4a,1.00E-07,0.206212993,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.323197555,0,-0.306370606,-0.304687228,0.002199228,0.000205292
4a,1.00E-07,0.129837766,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.430378345,0,-0.228564286,-0.22793695,0.002468101,0.000128584
4a,1.00E-07,0.015744879,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.8627146,0,-0.114687307,-0.113798246,0.001196017,1.56E-05
4a,1.00E-07,0.041540649,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.702709327,0,-0.139730852,-0.138689784,0.002108209,4.09E-05
4a,1.00E-07,0.020431273,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.828552943,0,-0.119169673,-0.118169698,0.001434352,2.02E-05
4a,1.00E-07,0.031600618,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.75689503,0,-0.129987643,-0.128894491,0.001857427,3.11E-05
4a,1.00E-07,0.478250933,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.17207232,0,-0.579953815,-0.5776483,0.001429029,0.000478738
4a,1.00E-07,0.07248678,0.1,1,0.99,1,1,0.99,1,1,0.99,0.99,1,2,0,0.574726648,0,-0.170447602,-0.16992464,0.002464246,7.14E-05
